domain,pair,nA,nB,units,input_file,input_sha256,delta1,delta2,delta3,eligible,blocked_reason,stratum,size_quartile,ratio_group,selection_order,plan_order,configuration_id,alpha,method,reuse_path,configuration_json
hurricane,AL102008__AL061989,33,36,projected km,output\paper_v1\hurricane_final_20\inputs\hurricane_AL102008__AL061989.npz,03522b5f4b1b9d80013b557a1f4bb0e1c36cd495e0a8eba67de65ca6b2db84e8,55.4905898744148,66.59347000338767,700.5236944883802,True,,Q2_balanced,2,balanced,14,56,hurricane:AL102008__AL061989:a0.5|Independent continuous,0.5,Independent continuous,,"{""domain"": ""hurricane"", ""pair"": ""AL102008__AL061989"", ""case"": ""hurricane:AL102008__AL061989:a0.5"", ""nA"": 33, ""nB"": 36, ""units"": ""projected km"", ""alpha"": 0.5, ""s_A"": 110.9811797488296, ""s_B"": 133.18694000677533, ""delta1"": 55.4905898744148, ""delta2"": 66.59347000338767, ""delta3"": 700.5236944883802, ""input_file"": ""output\\paper_v1\\hurricane_final_20\\inputs\\hurricane_AL102008__AL061989.npz"", ""method"": ""Independent continuous"", ""diagnostic"": ""final20_56"", ""certificate"": false, ""input_sha256"": ""03522b5f4b1b9d80013b557a1f4bb0e1c36cd495e0a8eba67de65ca6b2db84e8"", ""algorithms"": {""curve_algorithms.py"": ""85e1f6444f23091810a3042decc3e2945a273d2b83cb5da3c6b76f8b495c98e7"", ""cps_paper_algorithms.py"": ""49bca757aacc4d81c9263416c79b91da6fbb2df5358e9e4bb80d97d08802d876""}, ""graph_limits"": {""seconds"": 55.0, ""max_states"": 100000, ""max_transitions"": 20000000, ""max_chain_edges"": 800000}, ""phase_budgets"": {""startup"": 60.0, ""input_loading"": 15.0, ""warmup"": 120.0, ""solver"": 60.0, ""checkpoint"": 5.0, ""validation"": 30.0, ""optional_measurements"": 30.0, ""reporting"": 10.0}, ""memory_mib"": 512, ""configuration_id"": ""hurricane:AL102008__AL061989:a0.5|Independent continuous""}"
hurricane,EP102002__EP042014,31,42,projected km,output\paper_v1\hurricane_final_20\inputs\hurricane_EP102002__EP042014.npz,c7e12ce495215ad4ea07cd2563504d9596457095f47999d9c2f0a69fe0758f68,45.982674841101485,33.04288866454094,408.6856459982538,True,,Q3_balanced,3,balanced,15,57,hurricane:EP102002__EP042014:a0.5|CPS-2F,0.5,CPS-2F,,"{""domain"": ""hurricane"", ""pair"": ""EP102002__EP042014"", ""case"": ""hurricane:EP102002__EP042014:a0.5"", ""nA"": 31, ""nB"": 42, ""units"": ""projected km"", ""alpha"": 0.5, ""s_A"": 91.96534968220297, ""s_B"": 66.08577732908188, ""delta1"": 45.982674841101485, ""delta2"": 33.04288866454094, ""delta3"": 408.6856459982538, ""input_file"": ""output\\paper_v1\\hurricane_final_20\\inputs\\hurricane_EP102002__EP042014.npz"", ""method"": ""CPS-2F"", ""diagnostic"": ""final20_57"", ""certificate"": false, ""input_sha256"": ""c7e12ce495215ad4ea07cd2563504d9596457095f47999d9c2f0a69fe0758f68"", ""algorithms"": {""curve_algorithms.py"": ""85e1f6444f23091810a3042decc3e2945a273d2b83cb5da3c6b76f8b495c98e7"", ""cps_paper_algorithms.py"": ""49bca757aacc4d81c9263416c79b91da6fbb2df5358e9e4bb80d97d08802d876""}, ""graph_limits"": {""seconds"": 55.0, ""max_states"": 100000, ""max_transitions"": 20000000, ""max_chain_edges"": 800000}, ""phase_budgets"": {""startup"": 60.0, ""input_loading"": 15.0, ""warmup"": 120.0, ""solver"": 60.0, ""checkpoint"": 5.0, ""validation"": 30.0, ""optional_measurements"": 30.0, ""reporting"": 10.0}, ""memory_mib"": 512, ""configuration_id"": ""hurricane:EP102002__EP042014:a0.5|CPS-2F""}"
hurricane,EP102002__EP042014,31,42,projected km,output\paper_v1\hurricane_final_20\inputs\hurricane_EP102002__EP042014.npz,c7e12ce495215ad4ea07cd2563504d9596457095f47999d9c2f0a69fe0758f68,45.982674841101485,33.04288866454094,408.6856459982538,True,,Q3_balanced,3,balanced,15,58,hurricane:EP102002__EP042014:a0.5|CPS-3F,0.5,CPS-3F,,"{""domain"": ""hurricane"", ""pair"": ""EP102002__EP042014"", ""case"": ""hurricane:EP102002__EP042014:a0.5"", ""nA"": 31, ""nB"": 42, ""units"": ""projected km"", ""alpha"": 0.5, ""s_A"": 91.96534968220297, ""s_B"": 66.08577732908188, ""delta1"": 45.982674841101485, ""delta2"": 33.04288866454094, ""delta3"": 408.6856459982538, ""input_file"": ""output\\paper_v1\\hurricane_final_20\\inputs\\hurricane_EP102002__EP042014.npz"", ""method"": ""CPS-3F"", ""diagnostic"": ""final20_58"", ""certificate"": false, ""input_sha256"": ""c7e12ce495215ad4ea07cd2563504d9596457095f47999d9c2f0a69fe0758f68"", ""algorithms"": {""curve_algorithms.py"": ""85e1f6444f23091810a3042decc3e2945a273d2b83cb5da3c6b76f8b495c98e7"", ""cps_paper_algorithms.py"": ""49bca757aacc4d81c9263416c79b91da6fbb2df5358e9e4bb80d97d08802d876""}, ""graph_limits"": {""seconds"": 55.0, ""max_states"": 100000, ""max_transitions"": 20000000, ""max_chain_edges"": 800000}, ""phase_budgets"": {""startup"": 60.0, ""input_loading"": 15.0, ""warmup"": 120.0, ""solver"": 60.0, ""checkpoint"": 5.0, ""validation"": 30.0, ""optional_measurements"": 30.0, ""reporting"": 10.0}, ""memory_mib"": 512, ""configuration_id"": ""hurricane:EP102002__EP042014:a0.5|CPS-3F""}"
hurricane,EP102002__EP042014,31,42,projected km,output\paper_v1\hurricane_final_20\inputs\hurricane_EP102002__EP042014.npz,c7e12ce495215ad4ea07cd2563504d9596457095f47999d9c2f0a69fe0758f68,45.982674841101485,33.04288866454094,408.6856459982538,True,,Q3_balanced,3,balanced,15,59,hurricane:EP102002__EP042014:a0.5|Independent continuous,0.5,Independent continuous,,"{""domain"": ""hurricane"", ""pair"": ""EP102002__EP042014"", ""case"": ""hurricane:EP102002__EP042014:a0.5"", ""nA"": 31, ""nB"": 42, ""units"": ""projected km"", ""alpha"": 0.5, ""s_A"": 91.96534968220297, ""s_B"": 66.08577732908188, ""delta1"": 45.982674841101485, ""delta2"": 33.04288866454094, ""delta3"": 408.6856459982538, ""input_file"": ""output\\paper_v1\\hurricane_final_20\\inputs\\hurricane_EP102002__EP042014.npz"", ""method"": ""Independent continuous"", ""diagnostic"": ""final20_59"", ""certificate"": false, ""input_sha256"": ""c7e12ce495215ad4ea07cd2563504d9596457095f47999d9c2f0a69fe0758f68"", ""algorithms"": {""curve_algorithms.py"": ""85e1f6444f23091810a3042decc3e2945a273d2b83cb5da3c6b76f8b495c98e7"", ""cps_paper_algorithms.py"": ""49bca757aacc4d81c9263416c79b91da6fbb2df5358e9e4bb80d97d08802d876""}, ""graph_limits"": {""seconds"": 55.0, ""max_states"": 100000, ""max_transitions"": 20000000, ""max_chain_edges"": 800000}, ""phase_budgets"": {""startup"": 60.0, ""input_loading"": 15.0, ""warmup"": 120.0, ""solver"": 60.0, ""checkpoint"": 5.0, ""validation"": 30.0, ""optional_measurements"": 30.0, ""reporting"": 10.0}, ""memory_mib"": 512, ""configuration_id"": ""hurricane:EP102002__EP042014:a0.5|Independent continuous""}"
hurricane,EP102002__EP042014,31,42,projected km,output\paper_v1\hurricane_final_20\inputs\hurricane_EP102002__EP042014.npz,c7e12ce495215ad4ea07cd2563504d9596457095f47999d9c2f0a69fe0758f68,45.982674841101485,33.04288866454094,408.6856459982538,True,,Q3_balanced,3,balanced,15,60,hurricane:EP102002__EP042014:a0.5|Independent discrete,0.5,Independent discrete,,"{""domain"": ""hurricane"", ""pair"": ""EP102002__EP042014"", ""case"": ""hurricane:EP102002__EP042014:a0.5"", ""nA"": 31, ""nB"": 42, ""units"": ""projected km"", ""alpha"": 0.5, ""s_A"": 91.96534968220297, ""s_B"": 66.08577732908188, ""delta1"": 45.982674841101485, ""delta2"": 33.04288866454094, ""delta3"": 408.6856459982538, ""input_file"": ""output\\paper_v1\\hurricane_final_20\\inputs\\hurricane_EP102002__EP042014.npz"", ""method"": ""Independent discrete"", ""diagnostic"": ""final20_60"", ""certificate"": false, ""input_sha256"": ""c7e12ce495215ad4ea07cd2563504d9596457095f47999d9c2f0a69fe0758f68"", ""algorithms"": {""curve_algorithms.py"": ""85e1f6444f23091810a3042decc3e2945a273d2b83cb5da3c6b76f8b495c98e7"", ""cps_paper_algorithms.py"": ""49bca757aacc4d81c9263416c79b91da6fbb2df5358e9e4bb80d97d08802d876""}, ""graph_limits"": {""seconds"": 55.0, ""max_states"": 100000, ""max_transitions"": 20000000, ""max_chain_edges"": 800000}, ""phase_budgets"": {""startup"": 60.0, ""input_loading"": 15.0, ""warmup"": 120.0, ""solver"": 60.0, ""checkpoint"": 5.0, ""validation"": 30.0, ""optional_measurements"": 30.0, ""reporting"": 10.0}, ""memory_mib"": 512, ""configuration_id"": ""hurricane:EP102002__EP042014:a0.5|Independent discrete""}"
hurricane,EP032000__EP041975,27,41,projected km,output\paper_v1\hurricane_final_20\inputs\hurricane_EP032000__EP041975.npz,4f61048028e7f2e99bbb36e29c5c6f0bd6dad7d99299932738a2ec913d7ea67a,54.744544807367404,42.88395494751405,654.008303422923,True,,Q3_unequal,3,unequal,16,61,hurricane:EP032000__EP041975:a0.5|CPS-3F,0.5,CPS-3F,,"{""domain"": ""hurricane"", ""pair"": ""EP032000__EP041975"", ""case"": ""hurricane:EP032000__EP041975:a0.5"", ""nA"": 27, ""nB"": 41, ""units"": ""projected km"", ""alpha"": 0.5, ""s_A"": 109.48908961473481, ""s_B"": 85.7679098950281, ""delta1"": 54.744544807367404, ""delta2"": 42.88395494751405, ""delta3"": 654.008303422923, ""input_file"": ""output\\paper_v1\\hurricane_final_20\\inputs\\hurricane_EP032000__EP041975.npz"", ""method"": ""CPS-3F"", ""diagnostic"": ""final20_61"", ""certificate"": false, ""input_sha256"": ""4f61048028e7f2e99bbb36e29c5c6f0bd6dad7d99299932738a2ec913d7ea67a"", ""algorithms"": {""curve_algorithms.py"": ""85e1f6444f23091810a3042decc3e2945a273d2b83cb5da3c6b76f8b495c98e7"", ""cps_paper_algorithms.py"": ""49bca757aacc4d81c9263416c79b91da6fbb2df5358e9e4bb80d97d08802d876""}, ""graph_limits"": {""seconds"": 55.0, ""max_states"": 100000, ""max_transitions"": 20000000, ""max_chain_edges"": 800000}, ""phase_budgets"": {""startup"": 60.0, ""input_loading"": 15.0, ""warmup"": 120.0, ""solver"": 60.0, ""checkpoint"": 5.0, ""validation"": 30.0, ""optional_measurements"": 30.0, ""reporting"": 10.0}, ""memory_mib"": 512, ""configuration_id"": ""hurricane:EP032000__EP041975:a0.5|CPS-3F""}"
hurricane,EP032000__EP041975,27,41,projected km,output\paper_v1\hurricane_final_20\inputs\hurricane_EP032000__EP041975.npz,4f61048028e7f2e99bbb36e29c5c6f0bd6dad7d99299932738a2ec913d7ea67a,54.744544807367404,42.88395494751405,654.008303422923,True,,Q3_unequal,3,unequal,16,62,hurricane:EP032000__EP041975:a0.5|Independent continuous,0.5,Independent continuous,,"{""domain"": ""hurricane"", ""pair"": ""EP032000__EP041975"", ""case"": ""hurricane:EP032000__EP041975:a0.5"", ""nA"": 27, ""nB"": 41, ""units"": ""projected km"", ""alpha"": 0.5, ""s_A"": 109.48908961473481, ""s_B"": 85.7679098950281, ""delta1"": 54.744544807367404, ""delta2"": 42.88395494751405, ""delta3"": 654.008303422923, ""input_file"": ""output\\paper_v1\\hurricane_final_20\\inputs\\hurricane_EP032000__EP041975.npz"", ""method"": ""Independent continuous"", ""diagnostic"": ""final20_62"", ""certificate"": false, ""input_sha256"": ""4f61048028e7f2e99bbb36e29c5c6f0bd6dad7d99299932738a2ec913d7ea67a"", ""algorithms"": {""curve_algorithms.py"": ""85e1f6444f23091810a3042decc3e2945a273d2b83cb5da3c6b76f8b495c98e7"", ""cps_paper_algorithms.py"": ""49bca757aacc4d81c9263416c79b91da6fbb2df5358e9e4bb80d97d08802d876""}, ""graph_limits"": {""seconds"": 55.0, ""max_states"": 100000, ""max_transitions"": 20000000, ""max_chain_edges"": 800000}, ""phase_budgets"": {""startup"": 60.0, ""input_loading"": 15.0, ""warmup"": 120.0, ""solver"": 60.0, ""checkpoint"": 5.0, ""validation"": 30.0, ""optional_measurements"": 30.0, ""reporting"": 10.0}, ""memory_mib"": 512, ""configuration_id"": ""hurricane:EP032000__EP041975:a0.5|Independent continuous""}"
hurricane,EP032000__EP041975,27,41,projected km,output\paper_v1\hurricane_final_20\inputs\hurricane_EP032000__EP041975.npz,4f61048028e7f2e99bbb36e29c5c6f0bd6dad7d99299932738a2ec913d7ea67a,54.744544807367404,42.88395494751405,654.008303422923,True,,Q3_unequal,3,unequal,16,63,hurricane:EP032000__EP041975:a0.5|Independent discrete,0.5,Independent discrete,,"{""domain"": ""hurricane"", ""pair"": ""EP032000__EP041975"", ""case"": ""hurricane:EP032000__EP041975:a0.5"", ""nA"": 27, ""nB"": 41, ""units"": ""projected km"", ""alpha"": 0.5, ""s_A"": 109.48908961473481, ""s_B"": 85.7679098950281, ""delta1"": 54.744544807367404, ""delta2"": 42.88395494751405, ""delta3"": 654.008303422923, ""input_file"": ""output\\paper_v1\\hurricane_final_20\\inputs\\hurricane_EP032000__EP041975.npz"", ""method"": ""Independent discrete"", ""diagnostic"": ""final20_63"", ""certificate"": false, ""input_sha256"": ""4f61048028e7f2e99bbb36e29c5c6f0bd6dad7d99299932738a2ec913d7ea67a"", ""algorithms"": {""curve_algorithms.py"": ""85e1f6444f23091810a3042decc3e2945a273d2b83cb5da3c6b76f8b495c98e7"", ""cps_paper_algorithms.py"": ""49bca757aacc4d81c9263416c79b91da6fbb2df5358e9e4bb80d97d08802d876""}, ""graph_limits"": {""seconds"": 55.0, ""max_states"": 100000, ""max_transitions"": 20000000, ""max_chain_edges"": 800000}, ""phase_budgets"": {""startup"": 60.0, ""input_loading"": 15.0, ""warmup"": 120.0, ""solver"": 60.0, ""checkpoint"": 5.0, ""validation"": 30.0, ""optional_measurements"": 30.0, ""reporting"": 10.0}, ""memory_mib"": 512, ""configuration_id"": ""hurricane:EP032000__EP041975:a0.5|Independent discrete""}"
hurricane,EP032000__EP041975,27,41,projected km,output\paper_v1\hurricane_final_20\inputs\hurricane_EP032000__EP041975.npz,4f61048028e7f2e99bbb36e29c5c6f0bd6dad7d99299932738a2ec913d7ea67a,54.744544807367404,42.88395494751405,654.008303422923,True,,Q3_unequal,3,unequal,16,64,hurricane:EP032000__EP041975:a0.5|CPS-2F,0.5,CPS-2F,,"{""domain"": ""hurricane"", ""pair"": ""EP032000__EP041975"", ""case"": ""hurricane:EP032000__EP041975:a0.5"", ""nA"": 27, ""nB"": 41, ""units"": ""projected km"", ""alpha"": 0.5, ""s_A"": 109.48908961473481, ""s_B"": 85.7679098950281, ""delta1"": 54.744544807367404, ""delta2"": 42.88395494751405, ""delta3"": 654.008303422923, ""input_file"": ""output\\paper_v1\\hurricane_final_20\\inputs\\hurricane_EP032000__EP041975.npz"", ""method"": ""CPS-2F"", ""diagnostic"": ""final20_64"", ""certificate"": false, ""input_sha256"": ""4f61048028e7f2e99bbb36e29c5c6f0bd6dad7d99299932738a2ec913d7ea67a"", ""algorithms"": {""curve_algorithms.py"": ""85e1f6444f23091810a3042decc3e2945a273d2b83cb5da3c6b76f8b495c98e7"", ""cps_paper_algorithms.py"": ""49bca757aacc4d81c9263416c79b91da6fbb2df5358e9e4bb80d97d08802d876""}, ""graph_limits"": {""seconds"": 55.0, ""max_states"": 100000, ""max_transitions"": 20000000, ""max_chain_edges"": 800000}, ""phase_budgets"": {""startup"": 60.0, ""input_loading"": 15.0, ""warmup"": 120.0, ""solver"": 60.0, ""checkpoint"": 5.0, ""validation"": 30.0, ""optional_measurements"": 30.0, ""reporting"": 10.0}, ""memory_mib"": 512, ""configuration_id"": ""hurricane:EP032000__EP041975:a0.5|CPS-2F""}"
hurricane,EP081993__EP121989,56,45,projected km,output\paper_v1\hurricane_final_20\inputs\hurricane_EP081993__EP121989.npz,4ac28373bff6ea6afc5eb44c48cbbb5bb19ff12c6caef7db2d6707a2952d1834,39.58488478955462,52.77038708832474,457.382013117886,True,,Q4_balanced,4,balanced,17,65,hurricane:EP081993__EP121989:a0.5|Independent continuous,0.5,Independent continuous,,"{""domain"": ""hurricane"", ""pair"": ""EP081993__EP121989"", ""case"": ""hurricane:EP081993__EP121989:a0.5"", ""nA"": 56, ""nB"": 45, ""units"": ""projected km"", ""alpha"": 0.5, ""s_A"": 79.16976957910924, ""s_B"": 105.54077417664948, ""delta1"": 39.58488478955462, ""delta2"": 52.77038708832474, ""delta3"": 457.382013117886, ""input_file"": ""output\\paper_v1\\hurricane_final_20\\inputs\\hurricane_EP081993__EP121989.npz"", ""method"": ""Independent continuous"", ""diagnostic"": ""final20_65"", ""certificate"": false, ""input_sha256"": ""4ac28373bff6ea6afc5eb44c48cbbb5bb19ff12c6caef7db2d6707a2952d1834"", ""algorithms"": {""curve_algorithms.py"": ""85e1f6444f23091810a3042decc3e2945a273d2b83cb5da3c6b76f8b495c98e7"", ""cps_paper_algorithms.py"": ""49bca757aacc4d81c9263416c79b91da6fbb2df5358e9e4bb80d97d08802d876""}, ""graph_limits"": {""seconds"": 55.0, ""max_states"": 100000, ""max_transitions"": 20000000, ""max_chain_edges"": 800000}, ""phase_budgets"": {""startup"": 60.0, ""input_loading"": 15.0, ""warmup"": 120.0, ""solver"": 60.0, ""checkpoint"": 5.0, ""validation"": 30.0, ""optional_measurements"": 30.0, ""reporting"": 10.0}, ""memory_mib"": 512, ""configuration_id"": ""hurricane:EP081993__EP121989:a0.5|Independent continuous""}"
hurricane,EP081993__EP121989,56,45,projected km,output\paper_v1\hurricane_final_20\inputs\hurricane_EP081993__EP121989.npz,4ac28373bff6ea6afc5eb44c48cbbb5bb19ff12c6caef7db2d6707a2952d1834,39.58488478955462,52.77038708832474,457.382013117886,True,,Q4_balanced,4,balanced,17,66,hurricane:EP081993__EP121989:a0.5|Independent discrete,0.5,Independent discrete,,"{""domain"": ""hurricane"", ""pair"": ""EP081993__EP121989"", ""case"": ""hurricane:EP081993__EP121989:a0.5"", ""nA"": 56, ""nB"": 45, ""units"": ""projected km"", ""alpha"": 0.5, ""s_A"": 79.16976957910924, ""s_B"": 105.54077417664948, ""delta1"": 39.58488478955462, ""delta2"": 52.77038708832474, ""delta3"": 457.382013117886, ""input_file"": ""output\\paper_v1\\hurricane_final_20\\inputs\\hurricane_EP081993__EP121989.npz"", ""method"": ""Independent discrete"", ""diagnostic"": ""final20_66"", ""certificate"": false, ""input_sha256"": ""4ac28373bff6ea6afc5eb44c48cbbb5bb19ff12c6caef7db2d6707a2952d1834"", ""algorithms"": {""curve_algorithms.py"": ""85e1f6444f23091810a3042decc3e2945a273d2b83cb5da3c6b76f8b495c98e7"", ""cps_paper_algorithms.py"": ""49bca757aacc4d81c9263416c79b91da6fbb2df5358e9e4bb80d97d08802d876""}, ""graph_limits"": {""seconds"": 55.0, ""max_states"": 100000, ""max_transitions"": 20000000, ""max_chain_edges"": 800000}, ""phase_budgets"": {""startup"": 60.0, ""input_loading"": 15.0, ""warmup"": 120.0, ""solver"": 60.0, ""checkpoint"": 5.0, ""validation"": 30.0, ""optional_measurements"": 30.0, ""reporting"": 10.0}, ""memory_mib"": 512, ""configuration_id"": ""hurricane:EP081993__EP121989:a0.5|Independent discrete""}"
hurricane,EP081993__EP121989,56,45,projected km,output\paper_v1\hurricane_final_20\inputs\hurricane_EP081993__EP121989.npz,4ac28373bff6ea6afc5eb44c48cbbb5bb19ff12c6caef7db2d6707a2952d1834,39.58488478955462,52.77038708832474,457.382013117886,True,,Q4_balanced,4,balanced,17,67,hurricane:EP081993__EP121989:a0.5|CPS-2F,0.5,CPS-2F,,"{""domain"": ""hurricane"", ""pair"": ""EP081993__EP121989"", ""case"": ""hurricane:EP081993__EP121989:a0.5"", ""nA"": 56, ""nB"": 45, ""units"": ""projected km"", ""alpha"": 0.5, ""s_A"": 79.16976957910924, ""s_B"": 105.54077417664948, ""delta1"": 39.58488478955462, ""delta2"": 52.77038708832474, ""delta3"": 457.382013117886, ""input_file"": ""output\\paper_v1\\hurricane_final_20\\inputs\\hurricane_EP081993__EP121989.npz"", ""method"": ""CPS-2F"", ""diagnostic"": ""final20_67"", ""certificate"": false, ""input_sha256"": ""4ac28373bff6ea6afc5eb44c48cbbb5bb19ff12c6caef7db2d6707a2952d1834"", ""algorithms"": {""curve_algorithms.py"": ""85e1f6444f23091810a3042decc3e2945a273d2b83cb5da3c6b76f8b495c98e7"", ""cps_paper_algorithms.py"": ""49bca757aacc4d81c9263416c79b91da6fbb2df5358e9e4bb80d97d08802d876""}, ""graph_limits"": {""seconds"": 55.0, ""max_states"": 100000, ""max_transitions"": 20000000, ""max_chain_edges"": 800000}, ""phase_budgets"": {""startup"": 60.0, ""input_loading"": 15.0, ""warmup"": 120.0, ""solver"": 60.0, ""checkpoint"": 5.0, ""validation"": 30.0, ""optional_measurements"": 30.0, ""reporting"": 10.0}, ""memory_mib"": 512, ""configuration_id"": ""hurricane:EP081993__EP121989:a0.5|CPS-2F""}"
hurricane,EP081993__EP121989,56,45,projected km,output\paper_v1\hurricane_final_20\inputs\hurricane_EP081993__EP121989.npz,4ac28373bff6ea6afc5eb44c48cbbb5bb19ff12c6caef7db2d6707a2952d1834,39.58488478955462,52.77038708832474,457.382013117886,True,,Q4_balanced,4,balanced,17,68,hurricane:EP081993__EP121989:a0.5|CPS-3F,0.5,CPS-3F,,"{""domain"": ""hurricane"", ""pair"": ""EP081993__EP121989"", ""case"": ""hurricane:EP081993__EP121989:a0.5"", ""nA"": 56, ""nB"": 45, ""units"": ""projected km"", ""alpha"": 0.5, ""s_A"": 79.16976957910924, ""s_B"": 105.54077417664948, ""delta1"": 39.58488478955462, ""delta2"": 52.77038708832474, ""delta3"": 457.382013117886, ""input_file"": ""output\\paper_v1\\hurricane_final_20\\inputs\\hurricane_EP081993__EP121989.npz"", ""method"": ""CPS-3F"", ""diagnostic"": ""final20_68"", ""certificate"": false, ""input_sha256"": ""4ac28373bff6ea6afc5eb44c48cbbb5bb19ff12c6caef7db2d6707a2952d1834"", ""algorithms"": {""curve_algorithms.py"": ""85e1f6444f23091810a3042decc3e2945a273d2b83cb5da3c6b76f8b495c98e7"", ""cps_paper_algorithms.py"": ""49bca757aacc4d81c9263416c79b91da6fbb2df5358e9e4bb80d97d08802d876""}, ""graph_limits"": {""seconds"": 55.0, ""max_states"": 100000, ""max_transitions"": 20000000, ""max_chain_edges"": 800000}, ""phase_budgets"": {""startup"": 60.0, ""input_loading"": 15.0, ""warmup"": 120.0, ""solver"": 60.0, ""checkpoint"": 5.0, ""validation"": 30.0, ""optional_measurements"": 30.0, ""reporting"": 10.0}, ""memory_mib"": 512, ""configuration_id"": ""hurricane:EP081993__EP121989:a0.5|CPS-3F""}"
hurricane,EP032006__EP201992,27,69,projected km,output\paper_v1\hurricane_final_20\inputs\hurricane_EP032006__EP201992.npz,a628134f9a46e9e7913c849105762a52bc7f7dbbf60d096ab68d220e7e118227,74.05334739689872,36.45256714563898,950.7159634797607,True,,Q4_unequal,4,unequal,18,69,hurricane:EP032006__EP201992:a0.5|Independent discrete,0.5,Independent discrete,,"{""domain"": ""hurricane"", ""pair"": ""EP032006__EP201992"", ""case"": ""hurricane:EP032006__EP201992:a0.5"", ""nA"": 27, ""nB"": 69, ""units"": ""projected km"", ""alpha"": 0.5, ""s_A"": 148.10669479379743, ""s_B"": 72.90513429127796, ""delta1"": 74.05334739689872, ""delta2"": 36.45256714563898, ""delta3"": 950.7159634797607, ""input_file"": ""output\\paper_v1\\hurricane_final_20\\inputs\\hurricane_EP032006__EP201992.npz"", ""method"": ""Independent discrete"", ""diagnostic"": ""final20_69"", ""certificate"": false, ""input_sha256"": ""a628134f9a46e9e7913c849105762a52bc7f7dbbf60d096ab68d220e7e118227"", ""algorithms"": {""curve_algorithms.py"": ""85e1f6444f23091810a3042decc3e2945a273d2b83cb5da3c6b76f8b495c98e7"", ""cps_paper_algorithms.py"": ""49bca757aacc4d81c9263416c79b91da6fbb2df5358e9e4bb80d97d08802d876""}, ""graph_limits"": {""seconds"": 55.0, ""max_states"": 100000, ""max_transitions"": 20000000, ""max_chain_edges"": 800000}, ""phase_budgets"": {""startup"": 60.0, ""input_loading"": 15.0, ""warmup"": 120.0, ""solver"": 60.0, ""checkpoint"": 5.0, ""validation"": 30.0, ""optional_measurements"": 30.0, ""reporting"": 10.0}, ""memory_mib"": 512, ""configuration_id"": ""hurricane:EP032006__EP201992:a0.5|Independent discrete""}"
hurricane,EP032006__EP201992,27,69,projected km,output\paper_v1\hurricane_final_20\inputs\hurricane_EP032006__EP201992.npz,a628134f9a46e9e7913c849105762a52bc7f7dbbf60d096ab68d220e7e118227,74.05334739689872,36.45256714563898,950.7159634797607,True,,Q4_unequal,4,unequal,18,70,hurricane:EP032006__EP201992:a0.5|CPS-2F,0.5,CPS-2F,,"{""domain"": ""hurricane"", ""pair"": ""EP032006__EP201992"", ""case"": ""hurricane:EP032006__EP201992:a0.5"", ""nA"": 27, ""nB"": 69, ""units"": ""projected km"", ""alpha"": 0.5, ""s_A"": 148.10669479379743, ""s_B"": 72.90513429127796, ""delta1"": 74.05334739689872, ""delta2"": 36.45256714563898, ""delta3"": 950.7159634797607, ""input_file"": ""output\\paper_v1\\hurricane_final_20\\inputs\\hurricane_EP032006__EP201992.npz"", ""method"": ""CPS-2F"", ""diagnostic"": ""final20_70"", ""certificate"": false, ""input_sha256"": ""a628134f9a46e9e7913c849105762a52bc7f7dbbf60d096ab68d220e7e118227"", ""algorithms"": {""curve_algorithms.py"": ""85e1f6444f23091810a3042decc3e2945a273d2b83cb5da3c6b76f8b495c98e7"", ""cps_paper_algorithms.py"": ""49bca757aacc4d81c9263416c79b91da6fbb2df5358e9e4bb80d97d08802d876""}, ""graph_limits"": {""seconds"": 55.0, ""max_states"": 100000, ""max_transitions"": 20000000, ""max_chain_edges"": 800000}, ""phase_budgets"": {""startup"": 60.0, ""input_loading"": 15.0, ""warmup"": 120.0, ""solver"": 60.0, ""checkpoint"": 5.0, ""validation"": 30.0, ""optional_measurements"": 30.0, ""reporting"": 10.0}, ""memory_mib"": 512, ""configuration_id"": ""hurricane:EP032006__EP201992:a0.5|CPS-2F""}"
