configuration_id,plan_order,domain,pair,nA,nB,units,input_file,input_sha256,method,alpha,delta1,delta2,delta3,origin,attempt_path,status,validated,resource_limited,kA,kB,k,retained_A,retained_B,retained_total,solver_seconds,validation_seconds,warmup_seconds,total_seconds,peak_rss_mib,states,transitions,states_dequeued,completed_states_lower_bound,queue_size,chain_graphs_completed,graph_entered,solution_route,solver_optimality_claim,validation_status,limiting_phase,coupling_distance,coupling_feasible,raw_checkpoint_sha256,validation_proves_optimality,applicable_internal_seconds,effective_chain_cap,raw_status,supervisor_status,failure_reason,solver_time_kind,termination_reason,validation_recovery_path,original_validation_seconds,original_limiting_phase,original_origin,observation_cohort,raw_kA,raw_kB,raw_k,pair_cohort
hurricane:EP111954__EP021984:a0.5|Independent continuous,57,hurricane,EP111954__EP021984,25,82,projected km,output\paper_v1\expanded_comparison\inputs\hurricane_EP111954__EP021984.npz,f6f69328452dbeb2c9b701abdb3760ce7a95f9de1a53ed1dcbd1261aa4023d20,Independent continuous,0.5,62.59116991555275,21.5881714404469,411.7453872318912,new,output\paper_v1\expanded_comparison\slots\57\attempts\expanded57_53aba65df4d145e491de2ca70d31b840,validated,True,False,4.0,16.0,16.0,0.16,0.1951219512195122,0.18691588785046728,0.13821249999455176,0.001785200001904741,9.025800399977015,9.936463999998523,212.66796875,,,0.0,0.0,,0.0,False,independent_optimization,True,validated,,720.228597506722,False,3d2fb2b3a2a111eabf7cce024d5af80b14fc61a91d99154da44cdb1c607a60bf,False,,N/A,optimal_independent_baseline,worker_exited,,solution_return,validated,,,,,new expansion,4.0,16.0,16.0,newly selected pair
hurricane:EP111954__EP021984:a0.5|Independent discrete,58,hurricane,EP111954__EP021984,25,82,projected km,output\paper_v1\expanded_comparison\inputs\hurricane_EP111954__EP021984.npz,f6f69328452dbeb2c9b701abdb3760ce7a95f9de1a53ed1dcbd1261aa4023d20,Independent discrete,0.5,62.59116991555275,21.5881714404469,411.7453872318912,new,output\paper_v1\expanded_comparison\slots\58\attempts\expanded58_cc8c30ff1d1a48f7a0643c0286c3d20e,validated,True,False,25.0,79.0,79.0,1.0,0.9634146341463414,0.9719626168224299,0.014387300005182624,0.01335660001495853,6.369164500007173,7.126113100006478,194.3125,,,0.0,0.0,,0.0,False,independent_optimization,True,validated,,411.7453872318912,True,2ba885094e2f22f45077adb35d42909f817c3cf3da7b359039e45f32fbb8c44c,False,,2000000 default,optimal_independent_baseline,worker_exited,,solution_return,validated,,,,,new expansion,25.0,79.0,79.0,newly selected pair
hurricane:EP111954__EP021984:a0.5|CPS-2F,59,hurricane,EP111954__EP021984,25,82,projected km,output\paper_v1\expanded_comparison\inputs\hurricane_EP111954__EP021984.npz,f6f69328452dbeb2c9b701abdb3760ce7a95f9de1a53ed1dcbd1261aa4023d20,CPS-2F,0.5,62.59116991555275,21.5881714404469,411.7453872318912,new,output\paper_v1\expanded_comparison\slots\59\attempts\expanded59_1a41930b343049c19e4c4044b1d1680e,validated,True,False,6.0,16.0,16.0,0.24,0.1951219512195122,0.205607476635514,13.417730900022434,0.0024853000068105757,9.821219299978111,23.918275400006678,231.55078125,7341.0,5699716.0,7341.0,7340.0,0.0,2.0,True,configuration_graph,True,validated,,391.07954231396457,True,230a8fd36339f5ea7593822573dda040afdd73eb11d38800bb0d812552c6083a,False,55.0,800000 main,optimal_configuration_graph,worker_exited,,solution_return,validated,,,,,new expansion,6.0,16.0,16.0,newly selected pair
hurricane:EP111954__EP021984:a0.5|CPS-3F,60,hurricane,EP111954__EP021984,25,82,projected km,output\paper_v1\expanded_comparison\inputs\hurricane_EP111954__EP021984.npz,f6f69328452dbeb2c9b701abdb3760ce7a95f9de1a53ed1dcbd1261aa4023d20,CPS-3F,0.5,62.59116991555275,21.5881714404469,411.7453872318912,new,output\paper_v1\expanded_comparison\slots\60\attempts\expanded60_d1a5c27accb04d57bcfa4d365d99a606,validated,True,False,25.0,79.0,79.0,1.0,0.9634146341463414,0.9719626168224299,0.06170479999855161,0.015140800009248778,6.476939699990908,7.370861900009913,195.44921875,493.0,1406.0,493.0,492.0,0.0,2.0,True,configuration_graph,True,validated,,411.7453872318912,True,819af20de6d2365167ceb8cdc0194c0d2d7ad1692bd31fd15f506eecaa66443b,False,55.0,800000 main; 2000000 preprocessing,optimal_configuration_graph,worker_exited,,solution_return,validated,,,,,new expansion,25.0,79.0,79.0,newly selected pair
hurricane:AL072006__AL011900:a0.5|Independent continuous,65,hurricane,AL072006__AL011900,62,81,projected km,output\paper_v1\expanded_comparison\inputs\hurricane_AL072006__AL011900.npz,d1c7ae57c312b1c5a78b6a809f85412f79e79e9cffd6209bda018544b7cd301f,Independent continuous,0.5,83.40813893161072,81.15849951823131,2969.784643498885,new,output\paper_v1\expanded_comparison\slots\65\attempts\expanded65_41947a210b8b496eaeaac9755feae1a4,validated,True,False,12.0,10.0,12.0,0.1935483870967742,0.12345679012345678,0.15384615384615385,0.1780047999927774,0.002687800006242469,8.80059749999782,9.714195000007749,212.0,,,0.0,0.0,,0.0,False,independent_optimization,True,validated,,2961.871080312045,True,34a0b3b1b48bce87bd9a18d35a9521b2c454fa8044ef706da21255f624b25522,False,,N/A,optimal_independent_baseline,worker_exited,,solution_return,validated,,,,,new expansion,12.0,10.0,12.0,newly selected pair
hurricane:AL072006__AL011900:a0.5|Independent discrete,66,hurricane,AL072006__AL011900,62,81,projected km,output\paper_v1\expanded_comparison\inputs\hurricane_AL072006__AL011900.npz,d1c7ae57c312b1c5a78b6a809f85412f79e79e9cffd6209bda018544b7cd301f,Independent discrete,0.5,83.40813893161072,81.15849951823131,2969.784643498885,new,output\paper_v1\expanded_comparison\slots\66\attempts\expanded66_095d06dd1f3e431cb389cf35a6c9c8c2,validated,True,False,60.0,75.0,75.0,0.967741935483871,0.9259259259259259,0.9440559440559441,0.017387200001394376,0.03266389999771491,6.7091712999972515,7.58845989999827,195.2890625,,,0.0,0.0,,0.0,False,independent_optimization,True,validated,,2969.784643498885,True,1d0d8dbf0ce3071300f16f8ecd5e23964cc80793734f704fc3eff44e43777559,False,,2000000 default,optimal_independent_baseline,worker_exited,,solution_return,validated,,,,,new expansion,60.0,75.0,75.0,newly selected pair
hurricane:AL072006__AL011900:a0.5|CPS-2F,67,hurricane,AL072006__AL011900,62,81,projected km,output\paper_v1\expanded_comparison\inputs\hurricane_AL072006__AL011900.npz,d1c7ae57c312b1c5a78b6a809f85412f79e79e9cffd6209bda018544b7cd301f,CPS-2F,0.5,83.40813893161072,81.15849951823131,2969.784643498885,new,output\paper_v1\expanded_comparison\slots\67\attempts\expanded67_d4d4cf7eb7c74142954855b541101365,transition_budget_limit,False,True,,,,,,,27.97527359999367,,9.699263799993787,38.307996799994726,248.96484375,14181.0,20000001.0,2324.0,2323.0,11857.0,2.0,True,configuration_graph,False,not_run_no_solution,solver / configuration_graph,,,,False,55.0,800000 main,transition_budget_limit,worker_exited,product transition budget exceeded,time_to_termination,transition_budget_limit,,,,,new expansion,,,,newly selected pair
hurricane:AL072006__AL011900:a0.5|CPS-3F,68,hurricane,AL072006__AL011900,62,81,projected km,output\paper_v1\expanded_comparison\inputs\hurricane_AL072006__AL011900.npz,d1c7ae57c312b1c5a78b6a809f85412f79e79e9cffd6209bda018544b7cd301f,CPS-3F,0.5,83.40813893161072,81.15849951823131,2969.784643498885,new,output\paper_v1\expanded_comparison\slots\68\attempts\expanded68_601a57a3ba474fa3960adc238e08ffc1,validated,True,False,60.0,75.0,75.0,0.967741935483871,0.9259259259259259,0.9440559440559441,0.1703372999909334,0.029262900003232062,6.368748399981996,7.539583100005984,194.7578125,2724.0,14141.0,2724.0,2723.0,0.0,2.0,True,configuration_graph,True,validated,,2969.784643498885,True,235322dcd392c93c04a48187d94d361897459b08ddbddb2e47c9b7f626a9459d,False,55.0,800000 main; 2000000 preprocessing,optimal_configuration_graph,worker_exited,,solution_return,validated,,,,,new expansion,60.0,75.0,75.0,newly selected pair
hurricane:EP012014__EP212006:a0.5|Independent continuous,73,hurricane,EP012014__EP212006,30,29,projected km,output\paper_v1\expanded_comparison\inputs\hurricane_EP012014__EP212006.npz,b1ea8828119b71374fb3be9b07b5e3d7cd5ed7f81701351d279a01dd32677ddf,Independent continuous,0.5,22.088133009069068,20.773394823842597,628.8969388779135,new,output\paper_v1\expanded_comparison\slots\73\attempts\expanded73_b16b8e72a62142e19f2b25e821b87e10,validated,True,False,5.0,7.0,7.0,0.16666666666666666,0.2413793103448276,0.2033898305084746,0.014677700004540384,0.0010325000039301813,8.725665900012245,9.442693899996812,211.7578125,,,0.0,0.0,,0.0,False,independent_optimization,True,validated,,628.8969388779135,True,b6895132447b290c97f813a4f473da2316eb1dbdbc4d9463839be1e61343b671,False,,N/A,optimal_independent_baseline,worker_exited,,solution_return,validated,,,,,new expansion,5.0,7.0,7.0,newly selected pair
hurricane:EP012014__EP212006:a0.5|Independent discrete,74,hurricane,EP012014__EP212006,30,29,projected km,output\paper_v1\expanded_comparison\inputs\hurricane_EP012014__EP212006.npz,b1ea8828119b71374fb3be9b07b5e3d7cd5ed7f81701351d279a01dd32677ddf,Independent discrete,0.5,22.088133009069068,20.773394823842597,628.8969388779135,new,output\paper_v1\expanded_comparison\slots\74\attempts\expanded74_42a5eaa5d2ec4e088ba1161482a0f9b4,validated,True,False,28.0,27.0,28.0,0.9333333333333333,0.9310344827586207,0.9322033898305084,0.007761899993056431,0.005156700004590675,6.452433500002371,7.140362900012406,194.70703125,,,0.0,0.0,,0.0,False,independent_optimization,True,validated,,628.8969388779135,True,d681d8426263062bc80b97d79db7113ef753ac7a586258749fcb1941d85a6024,False,,2000000 default,optimal_independent_baseline,worker_exited,,solution_return,validated,,,,,new expansion,28.0,27.0,28.0,newly selected pair
hurricane:EP012014__EP212006:a0.5|CPS-2F,75,hurricane,EP012014__EP212006,30,29,projected km,output\paper_v1\expanded_comparison\inputs\hurricane_EP012014__EP212006.npz,b1ea8828119b71374fb3be9b07b5e3d7cd5ed7f81701351d279a01dd32677ddf,CPS-2F,0.5,22.088133009069068,20.773394823842597,628.8969388779135,new,output\paper_v1\expanded_comparison\slots\75\attempts\expanded75_1d406bb8211e4ea9ad5fa732f6052f0d,validated,True,False,5.0,7.0,7.0,0.16666666666666666,0.2413793103448276,0.2033898305084746,1.2182606999995187,0.001069099991582334,9.72324849999859,11.605543299985584,220.89453125,3254.0,724841.0,3254.0,3253.0,0.0,2.0,True,configuration_graph,True,validated,,628.8969388779135,True,3db23d1d6a85248ac5c8982969dc4b5b73d106550f23e18c389f11e664e45394,False,55.0,800000 main,optimal_configuration_graph,worker_exited,,solution_return,validated,,,,,new expansion,5.0,7.0,7.0,newly selected pair
hurricane:EP012014__EP212006:a0.5|CPS-3F,76,hurricane,EP012014__EP212006,30,29,projected km,output\paper_v1\expanded_comparison\inputs\hurricane_EP012014__EP212006.npz,b1ea8828119b71374fb3be9b07b5e3d7cd5ed7f81701351d279a01dd32677ddf,CPS-3F,0.5,22.088133009069068,20.773394823842597,628.8969388779135,new,output\paper_v1\expanded_comparison\slots\76\attempts\expanded76_b5080725e48e4dd8bd107e4a0bb2ca1a,validated,True,False,28.0,27.0,28.0,0.9333333333333333,0.9310344827586207,0.9322033898305084,0.0321286000253167,0.00484189999406226,6.40397730001132,7.113050999992993,194.41796875,269.0,777.0,269.0,268.0,0.0,2.0,True,configuration_graph,True,validated,,628.8969388779135,True,3fe99428663eb7780cf3d4f9fb31071494b09954cba79686b3348e1339087b1a,False,55.0,800000 main; 2000000 preprocessing,optimal_configuration_graph,worker_exited,,solution_return,validated,,,,,new expansion,28.0,27.0,28.0,newly selected pair
