configuration_id,attempts,input_sha256,configuration_sha256,status,raw_sha256
hurricane:EP081967__EP101980:a0.5|Independent discrete,1,0946514b39933f9ee0d804e81a1a0d4ec1b8e11aaa85884cc2187bcb3030e97c,3ba0023a5b7f2cd1bfc201f70ac839d5c2fa683282fd0b11c1e0b701e75f0127,validated,5639a805434c502401cd42b59a9513f298a183f5472e6e51f74e185471ab0515
hurricane:EP031994__EP031978:a0.5|CPS-3F,1,1d28bc38a35762d764489667768030a48b0d3b023d8e11cf8dd1e994b766d591,65509a7136021a7be4f97634d3679a7850a14b1fee191e3ed74042e9114ba6cd,validated,7e846befe3982edab186e9251cf18f35f10d404de5ba7311a54abac55e60a6c3
hurricane:EP031994__EP031978:a0.5|Independent continuous,1,1d28bc38a35762d764489667768030a48b0d3b023d8e11cf8dd1e994b766d591,1f788409561dccf34e5cf9fbfe2ddc404f982d77ca7a425121b74678d72a5422,validated,7234cefb94523c3c7cc6e64fbde4d0cdbbf0c2591be99cfce9c9429d4025d6fd
hurricane:EP031994__EP031978:a0.5|Independent discrete,1,1d28bc38a35762d764489667768030a48b0d3b023d8e11cf8dd1e994b766d591,3ffa153a6983b642dd12a23aa6ea84823271738d312c5df6903b016412440d4f,validated,66d9e55f65fa0f5393f5699f1d4f668797412408df930125eeaedda0e3f68e86
hurricane:EP031994__EP031978:a0.5|CPS-2F,1,1d28bc38a35762d764489667768030a48b0d3b023d8e11cf8dd1e994b766d591,8b77b8b439d2592a1463e0c7d7b1669c4ae0e08d352c63f72f933c4f4dfd61d5,validated,22e8ce1359da2c2f378095188044a310c1c2e46ca5d67c7ec530c7624e064841
hurricane:EP021985__EP181984:a0.5|Independent continuous,1,55cb19cbe18e96961f064d76de7fb24a5594e61c951d573b5bcccb3346af57b6,34fe55c37ea3dde620bef9b67b0d0ed8f3aa610b303e2bb33add8d17db7c2a3b,validated,9bfb1ed444589ae337b087903af000a0d96c2fde0a2d4aa0347cd40a2aef315a
hurricane:EP021985__EP181984:a0.5|Independent discrete,1,55cb19cbe18e96961f064d76de7fb24a5594e61c951d573b5bcccb3346af57b6,18257a742a270e793482ded056bf4c799743bd04e4ea8a456b2bd08cefbe3e96,validated,cf948851ced2337c5268fa9e5b1f65c1b15239f0541192afc833ebe6727b4351
hurricane:EP021985__EP181984:a0.5|CPS-2F,1,55cb19cbe18e96961f064d76de7fb24a5594e61c951d573b5bcccb3346af57b6,59f4bed1ecf2a701b63f2a046229ca4460560896b279dd2729fe19025f02b790,validated,4eb3868cbef46c417b1d60e4485dd69e3730a7ee987337711a4c56a749bd9ce9
hurricane:EP021985__EP181984:a0.5|CPS-3F,1,55cb19cbe18e96961f064d76de7fb24a5594e61c951d573b5bcccb3346af57b6,b7f4f0925401510ca68f0434cebf811740300f6d75104c740027d7a9f2e3f8d5,validated,ad955476b312fb1a639628aa79e8f4e37713022413c9ad8279f13febae0f1893
hurricane:AL101886__AL051950:a0.5|Independent discrete,1,f25f94d3a701d9a25b14646dc7b39b615e35be775c28cac17d3aa907bd4c8de6,fd9d22040a0a5611422812c0debe4e71d90f1b98960d913577440844d0f215f1,validated,7e92d0da2f38352e4f17a1b04086b5702796f0d2f359c5c1c9059e8a332a3fed
hurricane:AL101886__AL051950:a0.5|CPS-2F,1,f25f94d3a701d9a25b14646dc7b39b615e35be775c28cac17d3aa907bd4c8de6,5186ec3d1d36c7c3a22d9ce44e21d2fcf7c194c426603e8372dcedc1637aeda6,validated,2589a0f0e836989aede3cebb47cd3f2f4bc0e12af630af0121f27e58e21b8327
hurricane:AL101886__AL051950:a0.5|CPS-3F,1,f25f94d3a701d9a25b14646dc7b39b615e35be775c28cac17d3aa907bd4c8de6,9eea934ddba1fc7b93105a824138d970318775c3989977554dd53f5254a15ab1,validated,e37e6fbd0983b7ed49ab133dbd9bc29a7d1f4dcb4b99a4f671c1fff9e9488851
hurricane:AL101886__AL051950:a0.5|Independent continuous,1,f25f94d3a701d9a25b14646dc7b39b615e35be775c28cac17d3aa907bd4c8de6,9e433f5edcea5a606d6873b4d6ef9eea5883c82cf9af497843de06fb34173e1d,validated,6267e2e73f8a675c2910dadec1025424263b5d66eef8449a7a19b5d3cff12674
hurricane:AL091947__AL011953:a0.5|CPS-2F,1,4031a8fd96ff75fa97fa22b47e517942f0d69918d5e7e816aeefb1b31df04589,57a26f521017ac138e049566e13cf013ab098c665667c436ab4c8449ef0a72a4,validated,20a7df3292c41c98f272c65f30ff3166762ed65960a5ce65af1b155acaeb3036
hurricane:AL091947__AL011953:a0.5|CPS-3F,1,4031a8fd96ff75fa97fa22b47e517942f0d69918d5e7e816aeefb1b31df04589,a923f60aea67c2a0d82013550c5f67cf83ff611c2db6721269a178e519df931c,validated,10cb85eef27b33eba1b1ec4dbcd331bb8aac467fbe9821a610f42f1420a2d403
hurricane:AL091947__AL011953:a0.5|Independent continuous,1,4031a8fd96ff75fa97fa22b47e517942f0d69918d5e7e816aeefb1b31df04589,231a9ba920c2d3ad88f4dc190bc3d44daad64605946a95f202cef1308cabc95c,validated,cf2befea6b727e5fc85e81a7505d0ea63cace6eadd8cdf6c07c1c904a14a8682
hurricane:AL091947__AL011953:a0.5|Independent discrete,1,4031a8fd96ff75fa97fa22b47e517942f0d69918d5e7e816aeefb1b31df04589,6236b3bec1de2643b4110a85946b9b67d7caaefc2b2dd0714f109af770c0522b,validated,eedde4ec3bf6e7c4154f34bef567c7efca6f95a63a735358d3d087e90af3efe3
hurricane:EP072011__EP092011:a0.5|CPS-3F,1,713b56e638ff3d937cd45d4d877fd079194042f824e2bf0397f43daf6fc357df,0b7daf71a955958c3f88e5429702b1ffbb447f7d00fdd809056b5dba7c13e0ed,validated,0ca334d9079d1c9c738354dc39af8615091e63e450c26641e1d1b8bf5b87d08c
hurricane:EP072011__EP092011:a0.5|Independent continuous,1,713b56e638ff3d937cd45d4d877fd079194042f824e2bf0397f43daf6fc357df,3146ac6463fb7ea6b80e5215dfb0eac26a5f224cbd53f90ec204b7abbd11be44,validated,99c2843fcd234c6eda8d6cdf45a9a6ff91d5e1c6f4df8e9e0bc667462f4084ad
hurricane:EP072011__EP092011:a0.5|Independent discrete,1,713b56e638ff3d937cd45d4d877fd079194042f824e2bf0397f43daf6fc357df,ac9c23524e79fb0aee3274f142ac5b129f61a5385144aa9e8ce08c40ad81de83,validated,dfb22e30f263f313b3277e574df7e7c5fcc016641dfc8ecfd29ba6e9db6a76ad
hurricane:EP072011__EP092011:a0.5|CPS-2F,1,713b56e638ff3d937cd45d4d877fd079194042f824e2bf0397f43daf6fc357df,24cd5ed630eaa7ad49eea18c8153531d28a387ccf4fc23aef26de1562d2f27dd,validated,a8e9a247b0b50b1f8307bf0a70cb574e1a0a6bc713851c408ea8e9322da9849d
hurricane:AL171980__AL112009:a0.5|Independent continuous,1,5de1fe8932de570845156bf23d5f0b282c1e5938a22df37324c8f517a6fe250f,944f4571da926f4cd7da5dd71702320368dfc824b365fee91218fa8edeee38d0,validated,906f2ef1b32866afcdfbb1d0b7612ecf8029eb437877eed6781e4e75504f01c9
